species,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation
Arbutus menziesii,48.587459,-123.152157,43.0,,
Arbutus menziesii,48.520962,-123.51475,3.0,,
Arbutus menziesii,48.01974,-122.673758,22.0,,
Arbutus menziesii,38.436548,-122.939954,78.0,,
Arbutus menziesii,37.92947,-122.540328,65.0,,
Arbutus menziesii,47.404063,-122.292262,4.0,,
Arbutus menziesii,49.077153,-123.700928,10.0,,
Arbutus menziesii,45.437713,-122.651866,7.0,,
Arbutus menziesii,49.225465,-123.947919,4.0,,
Arbutus menziesii,39.380615,-121.150716,10.0,,
Arbutus menziesii,48.485376,-123.511166,4.0,,
Arbutus menziesii,48.442392,-123.557246,122.0,,
Arbutus menziesii,38.021719,-122.657546,254.0,,
Arbutus menziesii,36.565906,-121.902866,4.0,,
Arbutus menziesii,38.527072,-122.754158,8.0,,
Arbutus menziesii,48.495075,-123.34634,3.0,,
Arbutus menziesii,49.610781,-124.057719,178.0,,
Arbutus menziesii,48.492087,-123.350035,5.0,,
Arbutus menziesii,47.630929,-122.161379,5.0,,
Arbutus menziesii,47.750366,-122.369148,54.0,,
Arbutus menziesii,37.32369,-122.191465,61.0,,
Arbutus menziesii,48.521525,-123.516838,8.0,,
Arbutus menziesii,48.316366,-123.643956,440.0,,
Arbutus menziesii,47.556306,-122.254722,8.0,,
Arbutus menziesii,37.815191,-122.181601,8.0,,
Arbutus menziesii,38.733443,-120.710001,5.0,,
Arbutus menziesii,48.386817,-123.574586,258.0,,
Arbutus menziesii,39.641194,-123.323303,194.0,,
Arbutus menziesii,48.515488,-123.5299,50.0,,
Arbutus menziesii,38.56607,-122.68708,4.0,,
Arbutus menziesii,48.464787,-123.468693,14.0,,
Arbutus menziesii,48.595562,-123.39097,13.0,,5.43
Arbutus menziesii,48.732217,-123.458708,16.0,,188.41
Arbutus menziesii,45.389952,-122.45646,14.0,,124.4
Arbutus menziesii,47.253166,-122.552752,6.0,,20.0
Arbutus menziesii,47.682148,-122.260199,65.0,,8.49
Arbutus menziesii,37.572653,-119.952703,10.0,,772.0
Arbutus menziesii,47.198983,-122.570026,6.0,,71.0
Arbutus menziesii,41.205383,-123.951235,313.0,,
Arbutus menziesii,48.644408,-123.739637,8.0,,
Arbutus menziesii,38.339947,-122.594087,10.0,,
Arbutus menziesii,44.028787,-123.161763,82.0,,
Arbutus menziesii,48.456169,-123.480658,5.0,,
Arbutus menziesii,49.292068,-123.049929,14.0,,
Arbutus menziesii,38.416357,-122.577817,269.0,,
Arbutus menziesii,36.759033,-121.503451,5.0,,
Arbutus menziesii,49.157172,-123.969008,6.0,,
Arbutus menziesii,34.191853,-118.048456,100.0,,
Arbutus menziesii,42.660744,-123.216733,1.0,,
Arbutus menziesii,44.706226,-123.211545,458.0,,
Arbutus menziesii,48.612505,-123.457145,4.0,,
Arbutus menziesii,48.165081,-123.70588,18.0,,
Arbutus menziesii,48.492042,-123.41503,73.0,,
Arbutus menziesii,37.442269,-122.344953,488.0,,
Arbutus menziesii,49.348712,-123.189236,19.0,,
Arbutus menziesii,47.532282,-122.397669,5.0,,
Arbutus menziesii,48.446612,-123.400422,9.0,,
Arbutus menziesii,49.082383,-123.711556,5.0,,
Arbutus menziesii,37.187395,-121.546899,5.0,,
Arbutus menziesii,48.475483,-123.300821,4.0,,
Arbutus menziesii,48.639205,-122.968978,24.0,,
Arbutus menziesii,37.51399,-121.846399,3.0,,
Arbutus menziesii,48.514835,-123.151513,44.0,,
Arbutus menziesii,45.393037,-122.700276,156.0,,
Arbutus menziesii,47.596644,-122.600567,67.0,,
Arbutus menziesii,48.479293,-123.302851,352.0,,
Arbutus menziesii,48.636337,-123.32968,16.0,,
Arbutus menziesii,44.604897,-123.287583,19.0,,
Arbutus menziesii,48.459488,-123.30777,8.0,,
Arbutus menziesii,39.541111,-121.357372,15.0,,
Arbutus menziesii,48.459703,-122.845658,17.0,,
Arbutus menziesii,37.968213,-122.604414,191.0,,
Arbutus menziesii,45.359232,-122.616614,56.0,,
Arbutus menziesii,39.261925,-122.85668,3.0,,
Arbutus menziesii,38.418339,-122.588919,10.0,,
Arbutus menziesii,48.492233,-123.354683,4.0,,
Arbutus menziesii,48.51973,-123.416388,243.0,,
Arbutus menziesii,38.005111,-122.616172,5.0,,
Arbutus menziesii,48.492347,-123.344878,4.0,,
Arbutus menziesii,38.613258,-123.132422,5.0,,
Arbutus menziesii,38.425108,-120.640865,189.0,,
Arbutus menziesii,48.431673,-123.455697,67.0,,
Arbutus menziesii,45.414855,-122.704987,6.0,,
Arbutus menziesii,37.302262,-122.274942,16.0,,
Arbutus menziesii,38.344944,-122.528725,4.0,,
Arbutus menziesii,49.51712,-124.587417,5.0,,
Arbutus menziesii,37.466122,-122.27945,5.0,,
Arbutus menziesii,48.434862,-123.451988,5.0,,
Arbutus menziesii,39.16212,-123.230233,10.0,,
Arbutus menziesii,41.258137,-123.989237,10.0,,
Arbutus menziesii,48.967786,-123.800276,15.0,,
Arbutus menziesii,37.081654,-121.950094,4.0,,
Arbutus menziesii,49.125575,-123.932372,4.0,,
Arbutus menziesii,47.656239,-122.775833,180.0,,
Arbutus menziesii,37.99617,-122.706475,13.0,,
Arbutus menziesii,37.232099,-122.099444,8.0,,
Arbutus menziesii,48.78447,-123.378242,13.0,,
Arbutus menziesii,37.311757,-122.319086,5.0,,
Arbutus menziesii,47.576781,-122.386067,61.0,,
Arbutus menziesii,48.479572,-123.536706,10.0,,
Arbutus menziesii,48.767783,-123.374369,24.0,,
Arbutus menziesii,40.085989,-123.805389,4.0,,
Arbutus menziesii,48.422861,-123.41908,5.0,,
Arbutus menziesii,37.571829,-122.481724,8.0,,
Arbutus menziesii,48.516716,-123.454987,249.0,,
Arbutus menziesii,37.158572,-121.890563,10.0,,
Arbutus menziesii,48.50827,-123.53695,32.0,,
Arbutus menziesii,49.393417,-123.446928,68.0,,
Arbutus menziesii,48.555086,-123.504285,122.0,,
Arbutus menziesii,38.001008,-122.461715,192.0,,
Arbutus menziesii,36.968087,-121.994378,5.0,,
Arbutus menziesii,37.473926,-122.282481,5.0,,
Arbutus menziesii,49.45219,-124.165177,20.0,,
Arbutus menziesii,48.060425,-123.794372,3.0,,
Arbutus menziesii,37.915001,-122.201568,19.0,,
Arbutus menziesii,39.593478,-121.552971,113.0,,
Arbutus menziesii,48.473327,-123.374762,17.0,,
Arbutus menziesii,37.004456,-122.068047,32.0,,
Arbutus menziesii,48.455883,-123.480746,86.0,,
Arbutus menziesii,41.861375,-123.962615,10.0,,
Arbutus menziesii,49.538057,-123.970258,8.0,,
Arbutus menziesii,36.482292,-121.766266,4.0,,
Arbutus menziesii,48.463855,-123.314537,10.0,,
Arbutus menziesii,38.546168,-122.53651,127.0,,
Arbutus menziesii,48.515167,-123.42701,24.0,,
Arbutus menziesii,48.658245,-122.985262,21.0,,
Arbutus menziesii,48.495685,-123.337845,133.0,,
Arbutus menziesii,47.186963,-122.476987,10.0,,
Arbutus menziesii,37.293265,-122.15162,4.0,,
Arbutus menziesii,48.463857,-123.312327,8.0,,
Arbutus menziesii,48.981707,-123.80313,156.0,,
Arbutus menziesii,38.344732,-122.52858,5.0,,
Arbutus menziesii,45.516263,-122.717104,35.0,,
Arbutus menziesii,37.849189,-122.195939,5.0,,
Arbutus menziesii,38.569664,-123.31945,81.0,,
Arbutus menziesii,48.473404,-123.296048,64.0,,
Arbutus menziesii,38.57169,-122.68845,7.0,,
Arbutus menziesii,48.894961,-123.406547,5.0,,
Arbutus menziesii,48.632729,-123.627671,31.0,,
Arbutus menziesii,47.610183,-122.171606,8.0,,
Arbutus menziesii,37.813647,-122.175753,5.0,,
Arbutus menziesii,37.410124,-122.26953,10.0,,
Arbutus menziesii,45.496488,-122.839434,7.0,,
Arbutus menziesii,49.098025,-123.72815,4.0,,
Arbutus menziesii,40.013477,-124.015863,122.0,,
Arbutus menziesii,48.554203,-123.510683,324.0,,
Arbutus menziesii,48.578418,-123.467796,3.0,,
Arbutus menziesii,42.876124,-123.549388,10.0,,
Arbutus menziesii,38.442047,-122.511612,4.0,,
Arbutus menziesii,47.617105,-122.164208,4.0,,
Arbutus menziesii,49.023803,-123.821969,15.0,,
Arbutus menziesii,37.289817,-122.154594,4.0,,
Arbutus menziesii,38.715583,-123.023517,4.0,,
Arbutus menziesii,44.021964,-123.157525,10.0,,
Arbutus menziesii,38.504027,-122.762989,5.0,,
Arbutus menziesii,37.470957,-122.284445,31.0,,
Arbutus menziesii,37.980781,-122.507688,15.0,,
Arbutus menziesii,49.637064,-125.114005,31.0,,
Arbutus menziesii,38.153654,-122.578368,190.0,,
Arbutus menziesii,48.104167,-123.419235,17.0,,
Arbutus menziesii,47.582513,-122.623821,3.0,,
Arbutus menziesii,36.986048,-122.069528,5.0,,
Arbutus menziesii,39.207906,-121.055419,4.0,,
Arbutus menziesii,48.552253,-123.4945,11.0,,
Arbutus menziesii,40.875923,-123.02943,8.0,,
Arbutus menziesii,37.351812,-122.18248,4.0,,
Arbutus menziesii,38.524386,-122.757926,6.0,,
Arbutus menziesii,48.610481,-123.445433,48.0,,
Arbutus menziesii,48.389722,-123.637292,23.0,,
Arbutus menziesii,45.447003,-122.870942,5.0,,
Arbutus menziesii,48.457275,-123.309988,4.0,,
Arbutus menziesii,38.538097,-123.052658,145.0,,
Arbutus menziesii,37.017033,-121.689889,4.0,,
Arbutus menziesii,47.551937,-122.256937,7.0,,
Arbutus menziesii,47.623278,-122.51381,3.0,,
Arbutus menziesii,44.608178,-123.290725,50.0,,
Arbutus menziesii,38.531137,-122.648262,4.0,,
Arbutus menziesii,49.518139,-124.585945,5.0,,
Arbutus menziesii,37.403968,-122.301633,8.0,,
Arbutus menziesii,37.936873,-122.546036,5.0,,
Arbutus menziesii,37.18375,-122.257549,20.0,,
Arbutus menziesii,48.081304,-122.607494,30.0,,
Arbutus menziesii,42.284897,-123.701789,4.0,,
Arbutus menziesii,47.388048,-122.450724,50.0,,
Arbutus menziesii,34.528069,-120.066095,293.0,,
Arbutus menziesii,48.470062,-123.470345,97.0,,
Arbutus menziesii,42.751969,-123.13748,10.0,,
Arbutus menziesii,44.174313,-122.330513,31.0,,
Arbutus menziesii,48.421492,-123.418944,202.0,,
Arbutus menziesii,47.686743,-123.088255,9.0,,
Arbutus menziesii,38.418839,-122.596314,10.0,,
Arbutus menziesii,37.079742,-122.132797,10.0,,
Arbutus menziesii,48.482946,-123.538957,31.0,,
Arbutus menziesii,37.244575,-122.138541,10.0,,762.12
Arbutus menziesii,47.73507,-122.26473,9.0,,
Arbutus menziesii,48.42246,-122.813278,9.0,,
Arbutus menziesii,37.467354,-122.282134,4.0,,
Arbutus menziesii,49.028228,-123.830105,3.0,,
Arbutus menziesii,48.41625,-123.362778,10.0,,
Arbutus menziesii,44.007,-123.039,20.0,,
Arbutus menziesii,47.045549,-122.906099,6.0,,
Arbutus menziesii,42.466584,-122.894082,4.0,,
Arbutus menziesii,38.001255,-122.491071,190.0,,
Arbutus menziesii,48.996644,-123.829373,24.0,,
Arbutus menziesii,45.598946,-123.201962,17.0,,
Arbutus menziesii,47.670442,-122.302405,5.0,,
Arbutus menziesii,48.422488,-123.381265,22.0,,
Arbutus menziesii,37.197563,-122.293217,10.0,,
Arbutus menziesii,39.424284,-123.30282,81.0,,
Arbutus menziesii,49.392136,-123.446343,282.0,,
Arbutus menziesii,39.589092,-121.561883,3.0,,
Arbutus menziesii,37.404197,-122.305108,3.0,,
Arbutus menziesii,48.988378,-123.652838,4.0,,
Arbutus menziesii,37.307347,-122.176383,4.0,,
Arbutus menziesii,50.134861,-125.237083,7.0,,
Arbutus menziesii,38.010692,-122.609895,4.0,,
Arbutus menziesii,45.491826,-122.54144,8.0,,
Arbutus menziesii,48.477956,-123.536919,10.0,,
Arbutus menziesii,50.134776,-125.236983,61.0,,
Arbutus menziesii,48.521053,-123.51535,6.0,,
Arbutus menziesii,48.441708,-123.561792,16.0,,
Arbutus menziesii,38.452789,-122.667596,220.0,,
Arbutus menziesii,42.794605,-123.115646,2.0,,
Arbutus menziesii,37.228308,-122.097136,4.0,,
Arbutus menziesii,48.42437,-123.232033,65.0,,
Arbutus menziesii,48.480778,-123.554345,64.0,,
Arbutus menziesii,48.878945,-123.320162,4.0,,
Arbutus menziesii,48.405017,-122.64534,65.0,,44.03
Arbutus menziesii,48.43655,-123.380705,4.0,,6.81
Arbutus menziesii,47.524412,-122.371308,5.0,,106.01
Arbutus menziesii,48.546876,-123.473556,6.0,,136.14
Arbutus menziesii,47.523001,-122.613383,11.0,,101.53
Arbutus menziesii,48.488381,-122.479685,327.0,,16.93
Arbutus menziesii,49.161706,-123.994676,15.0,,
Arbutus menziesii,48.454764,-123.274045,81.0,,
Arbutus menziesii,37.459286,-122.285461,10.0,,
Arbutus menziesii,48.07477,-122.787667,23.0,,
Arbutus menziesii,42.467726,-122.884418,120.0,,
Arbutus menziesii,38.417958,-122.587822,5.0,,
Arbutus menziesii,37.465631,-122.288844,4.0,,
Arbutus menziesii,48.968194,-123.800413,21.0,,
Arbutus menziesii,49.297777,-124.265908,6.0,,
Arbutus menziesii,48.664994,-123.666785,4.0,,
Arbutus menziesii,43.99537,-123.063033,10.0,,
Arbutus menziesii,48.217861,-122.69886,3.0,,
Arbutus menziesii,38.572855,-122.695413,190.0,,
Arbutus menziesii,44.607189,-123.284389,30.0,,
Arbutus menziesii,47.214726,-122.400592,90.0,,
Arbutus menziesii,44.541476,-123.516535,240.0,,
Arbutus menziesii,37.408409,-122.332789,64.0,,
Arbutus menziesii,37.274647,-122.150465,65.0,,
Arbutus menziesii,36.758401,-121.503167,9.0,,
Arbutus menziesii,43.383945,-123.278817,10.0,,
Arbutus menziesii,35.557075,-121.084944,32.0,,
Arbutus menziesii,48.810408,-123.29653,6.0,,
Arbutus menziesii,38.744931,-123.348739,10.0,,
Arbutus menziesii,38.784685,-123.034344,22.0,,
Arbutus menziesii,37.018936,-122.083664,4.0,,
Arbutus menziesii,36.757959,-121.502162,9.0,,
Arbutus menziesii,37.354372,-122.248222,357.0,,
Arbutus menziesii,44.031324,-123.075331,4.0,,
Arbutus menziesii,38.487638,-122.702639,10.0,,
Arbutus menziesii,37.090048,-122.063542,31.0,,
Arbutus menziesii,45.435723,-122.648001,31.0,,
Arbutus menziesii,48.464212,-123.315035,6.0,,
Arbutus menziesii,37.182005,-121.534088,192.0,,
Arbutus menziesii,48.439497,-123.29731,5.0,,
Arbutus menziesii,42.798583,-123.346,5.0,,
Arbutus menziesii,37.226447,-122.105032,30.0,,
Arbutus menziesii,37.404155,-122.322014,5.0,,
Arbutus menziesii,49.314413,-124.555962,6.0,,
Arbutus menziesii,37.109786,-122.165794,50.0,,
Arbutus menziesii,39.332179,-120.989209,5.0,,
Arbutus menziesii,44.922353,-123.074714,5.0,,
Arbutus menziesii,47.30447,-122.522384,8.0,,
Arbutus menziesii,48.770129,-123.313513,182.0,,
Arbutus menziesii,47.750928,-122.365638,4.0,,
Arbutus menziesii,49.307185,-124.178378,59.0,,
Arbutus menziesii,49.077317,-123.700644,10.0,,
Arbutus menziesii,36.392155,-121.663497,4.0,,
Arbutus menziesii,48.43943,-123.297378,4.0,,
Arbutus menziesii,49.637367,-125.113755,18.0,,
Arbutus menziesii,42.651558,-123.617531,4.0,,
Arbutus menziesii,35.345713,-120.625195,8.0,,
Arbutus menziesii,48.464138,-123.313789,9.0,,
Arbutus menziesii,36.466783,-121.796344,21.0,,
Arbutus menziesii,38.849422,-123.243553,5.0,,
Arbutus menziesii,43.9928,-123.084176,4.0,,
Arbutus menziesii,41.574703,-123.543458,26.0,,
Arbutus menziesii,42.404083,-123.51194,4.0,,
Arbutus menziesii,47.087013,-122.989899,65.0,,
Arbutus menziesii,49.172716,-123.972806,8.0,,
Arbutus menziesii,39.28902,-122.913728,4.0,,
Arbutus menziesii,48.583917,-122.929814,6.0,,
Arbutus menziesii,37.464528,-122.282081,5.0,,
Arbutus menziesii,38.343367,-122.594714,183.0,,
Arbutus menziesii,48.79164,-123.697852,3.0,,
Arbutus menziesii,49.223453,-124.089188,139.0,,
Arbutus menziesii,48.47583,-123.300473,9.0,,
Arbutus menziesii,45.572522,-122.719217,78.0,,
Arbutus menziesii,47.49911,-123.271878,257.0,,
Arbutus menziesii,38.489721,-122.703816,5.0,,
Arbutus menziesii,37.800467,-122.145144,142.0,,
Arbutus menziesii,49.442192,-124.172821,2.0,,
Arbutus menziesii,47.069377,-122.8985,227.0,,
Arbutus menziesii,37.051191,-122.139255,4.0,,
Arbutus menziesii,37.849308,-122.195897,8.0,,
Arbutus menziesii,39.253025,-122.92678,23.0,,
Arbutus menziesii,37.95748,-122.592487,10.0,,
Arbutus menziesii,48.492032,-123.344142,337.0,,
Arbutus menziesii,49.0812,-123.705078,5.0,,
Arbutus menziesii,48.53734,-122.557365,4.0,,
Arbutus menziesii,37.911322,-122.577103,11.0,,
Arbutus menziesii,49.340425,-123.432263,33.0,,
Arbutus menziesii,38.440195,-122.517848,32.0,,
Arbutus menziesii,48.734082,-123.19577,282.0,,
Arbutus menziesii,42.646052,-124.047835,5.0,,
Arbutus menziesii,37.465863,-122.288881,5.0,,
Arbutus menziesii,48.883869,-123.325498,71.0,,
Arbutus menziesii,37.373225,-122.119428,4.0,,
Arbutus menziesii,41.860438,-123.963856,19.0,,
Arbutus menziesii,39.15734,-123.09642,2.0,,
Arbutus menziesii,37.748089,-122.438894,4.0,,
Arbutus menziesii,48.41685,-123.362603,14.0,,
Arbutus menziesii,37.813766,-122.175932,5.0,,
Arbutus menziesii,39.196487,-121.018989,16.0,,
Arbutus menziesii,48.125961,-123.569022,65.0,,
Arbutus menziesii,47.449227,-122.48955,50.0,,
Arbutus menziesii,48.492725,-123.344878,16.0,,
Arbutus menziesii,47.944729,-122.292822,15.0,,
Arbutus menziesii,36.758042,-121.505042,5.0,,
Arbutus menziesii,47.551788,-123.033736,10.0,,
Arbutus menziesii,48.412542,-123.34617,8.0,,
Arbutus menziesii,37.023515,-122.085303,5.0,,
Arbutus menziesii,39.74273,-121.818588,13.0,,
Arbutus menziesii,48.407792,-122.644242,4.0,,
Arbutus menziesii,48.421329,-123.368253,191.0,,
Arbutus menziesii,49.779656,-124.189244,38.0,,
Arbutus menziesii,37.271025,-122.230834,16.0,,
Arbutus menziesii,48.390953,-123.51538,4.0,,
Arbutus menziesii,42.22993,-123.00522,61.0,,
Arbutus menziesii,37.007145,-121.980633,31.0,,
Arbutus menziesii,37.018903,-122.077482,30.0,,
Arbutus menziesii,48.413321,-123.325388,141.0,,
Arbutus menziesii,39.213228,-121.035275,5.0,,
Arbutus menziesii,37.182008,-121.984802,4.0,,
Arbutus menziesii,42.055128,-123.117891,5.0,,
Arbutus menziesii,47.162693,-122.59481,90.0,,
Arbutus menziesii,38.447322,-122.640638,5.0,,
Arbutus menziesii,45.449261,-122.868647,30.0,,
Arbutus menziesii,49.085312,-123.715454,5.0,,
Arbutus menziesii,36.759501,-121.503366,35.0,,
Arbutus menziesii,48.855972,-123.249796,304.0,,
Arbutus menziesii,48.516992,-123.39106,65.0,,
Arbutus menziesii,48.439553,-123.297378,8.0,,
Arbutus menziesii,36.465655,-121.852894,50.0,,
Arbutus menziesii,47.389482,-122.446294,10.0,,
Arbutus menziesii,42.992185,-123.340446,294.0,,
Arbutus menziesii,39.080888,-120.916511,150.0,,
Arbutus menziesii,48.719045,-123.38102,4.0,,
Arbutus menziesii,38.060208,-122.849971,8.0,,
Arbutus menziesii,48.48978,-123.045868,6.0,,
Arbutus menziesii,38.092843,-122.619841,5.0,,
Arbutus menziesii,49.233826,-123.964529,15.0,,
Arbutus menziesii,37.188327,-121.54873,10.0,,
Arbutus menziesii,38.57414,-122.71026,2.0,,
Arbutus menziesii,37.07,-122.124,100.0,,
Arbutus menziesii,45.555942,-122.7509,4.0,,
Arbutus menziesii,49.5181,-124.599532,150.0,,
Arbutus menziesii,37.932863,-122.561195,79.0,,
Arbutus menziesii,48.52335,-123.443633,4.0,,
Arbutus menziesii,42.697972,-123.900803,4.0,,
Arbutus menziesii,49.234222,-123.963347,13.0,,
Arbutus menziesii,49.191495,-123.87118,185.0,,
Arbutus menziesii,45.301011,-122.760229,9.0,,
Arbutus menziesii,48.554881,-123.50549,76.0,,
Arbutus menziesii,48.411557,-123.346245,61.0,,
Arbutus menziesii,38.398747,-122.511833,5.0,,
Arbutus menziesii,47.676206,-122.256011,5.0,,
Arbutus menziesii,47.663621,-122.414259,263.0,,
Arbutus menziesii,37.840897,-122.19185,49.0,,
Arbutus menziesii,48.494162,-123.33697,8.0,,
Arbutus menziesii,49.160017,-123.890934,4.0,,
Arbutus menziesii,37.847008,-121.904764,4.0,,
Arbutus menziesii,50.109147,-124.675305,16.0,,
Arbutus menziesii,37.499222,-122.2948,4.0,,
Arbutus menziesii,37.439838,-122.290144,16.0,,
Arbutus menziesii,48.321067,-123.636306,137.0,,
Arbutus menziesii,38.276744,-122.238243,31.0,,
Arbutus menziesii,47.17125,-123.107239,4.0,,
Arbutus menziesii,49.513453,-123.967025,4.0,,
Arbutus menziesii,48.459878,-123.311844,6.0,,
Arbutus menziesii,42.646614,-123.694436,4.0,,
Arbutus menziesii,37.902886,-122.603736,4.0,,
Arbutus menziesii,38.459705,-122.567108,4.0,,
Arbutus menziesii,47.657438,-122.293358,4.0,,
Arbutus menziesii,37.815405,-122.183095,30.0,,
Arbutus menziesii,37.434278,-122.289357,4.0,,
Arbutus menziesii,48.430352,-123.704978,30.0,,
Arbutus menziesii,38.351166,-122.524418,5.0,,
Arbutus menziesii,38.536214,-122.600228,78.0,,
Arbutus menziesii,37.430131,-122.30393,4.0,,
Arbutus menziesii,38.562942,-122.796212,19.0,,
Arbutus menziesii,49.990798,-124.726419,48.0,,
Arbutus menziesii,48.351707,-123.703386,289.0,,
Arbutus menziesii,37.911741,-122.57587,11.0,,
Arbutus menziesii,43.366217,-123.467025,7.0,,
Arbutus menziesii,36.643055,-121.723145,4.0,,
Arbutus menziesii,48.666452,-122.471271,9.0,,
Arbutus menziesii,48.516858,-123.531625,39.0,,
Arbutus menziesii,37.466514,-122.279,5.0,,
Arbutus menziesii,37.058792,-122.095367,25.0,,
Arbutus menziesii,49.468246,-124.280861,20.0,,
Arbutus menziesii,49.889014,-124.555512,4.0,,
Arbutus menziesii,48.416058,-122.663642,4.0,,
Arbutus menziesii,36.607117,-121.832162,3.0,,
Arbutus menziesii,47.65567,-122.292987,180.0,,
Arbutus menziesii,48.416972,-122.660697,62.0,,
Arbutus menziesii,49.109326,-123.853814,6.0,,
Arbutus menziesii,37.18338,-121.984138,5.0,,
Arbutus menziesii,38.815604,-120.926714,10.0,,
Arbutus menziesii,43.319693,-123.253418,90.0,,
Arbutus menziesii,48.47569,-123.300712,122.0,,
Arbutus menziesii,48.48825,-123.340447,5.0,,
Arbutus menziesii,44.118471,-123.281862,34.0,,
Arbutus menziesii,49.171462,-123.972819,15.0,,
Arbutus menziesii,37.397708,-122.265113,13.0,,
Arbutus menziesii,47.213702,-122.400572,90.0,,
Arbutus menziesii,38.456428,-122.662599,5.0,,
Arbutus menziesii,48.023366,-122.6708,1.0,,
Arbutus menziesii,48.662453,-123.277674,122.0,,
Arbutus menziesii,37.950645,-122.571992,5.0,,
Arbutus menziesii,48.45953,-123.322074,73.0,,
Arbutus menziesii,47.064921,-122.923081,9.0,,
Arbutus menziesii,48.633971,-123.477543,128.0,,
Arbutus menziesii,47.909698,-122.206918,24.0,,
Arbutus menziesii,48.420262,-123.238586,35.0,,
Arbutus menziesii,48.412222,-123.362778,263.0,,
Arbutus menziesii,42.754478,-123.294525,7.0,,
Arbutus menziesii,48.417733,-123.340531,10.0,,
Arbutus menziesii,48.467388,-123.467392,6.0,,
Arbutus menziesii,37.252153,-122.041405,13.0,,
Arbutus menziesii,48.422938,-123.243247,5.0,,
Arbutus menziesii,48.676711,-122.503747,42.0,,
Arbutus menziesii,47.263446,-122.657567,15.0,,
Arbutus menziesii,37.408055,-122.231269,4.0,,
Arbutus menziesii,36.984989,-122.062689,10.0,,
Arbutus menziesii,48.610247,-123.44535,12.0,,
Arbutus menziesii,47.609837,-122.547866,8.0,,1.27
Arbutus menziesii,48.492706,-123.345242,5.0,,204.81
Arbutus menziesii,42.313887,-122.978309,5.0,,560.69
Arbutus menziesii,48.48883,-122.923712,165.0,,52.0
